## Kpump, Krank, PageRank, delta_P, original index, name
   283	 18910	    5.48987928143923e-06	     0.00198524935777604	 31691	Les Invalides
   284	 99770	    1.20530621114678e-06	     0.00198418145555925	118823	Jean-Baptiste Kléber
   285	 18650	    5.55304104038926e-06	     0.00198307082411824	 43031	Treaty of Amiens
   286	 20161	    5.20446307135586e-06	     0.00197994423896058	 34331	Pope Pius VII
   287	108562	    1.11303895359322e-06	     0.00197745974177443	124698	Pierre Augereau
   288	405533	    3.01574600991977e-07	     0.00197692006277167	2242054	Eléonore Denuelle de La Plaigne
   289	  7275	     1.1768119026423e-05	     0.00196749580800358	2944643	Horatio Nelson, 1st Viscount Nelson
   290	 25746	     4.2231175490066e-06	     0.00196321941274493	188749	Alessandria
   291	   171	    0.000133755076160895	     0.00196081942756873	    77	Atlantic Ocean
   292	192961	    6.36235300914875e-07	     0.00195838083810347	 90611	Battle of Eckmühl
   293	105648	    1.14205234961717e-06	     0.00195494334876199	557109	Italian campaigns of the French Revolutionary Wars
   294	 11153	    8.50847115601934e-06	      0.0019541188355074	1185199	County of Tyrol
   295	 73666	     1.6119210462448e-06	     0.00195355816660853	289518	Antoine-Jean Gros
   296	 40521	    2.81997331663306e-06	     0.00195195669991636	241169	Emperor of the French
   297	  4392	    1.70280991574564e-05	     0.00194852824712302	220273	Republic of Genoa
   298	  9515	    9.58551641576736e-06	     0.00194651629087428	 31497	Notre-Dame de Paris
   299	 21157	    5.00699785660722e-06	     0.00194338107264219	466210	Kingdom of Italy (Napoleonic)
   300	 10094	     9.1559245979271e-06	     0.00194234687281057	 19752	Battle of Trafalgar
   301	 38234	    2.97121294127368e-06	     0.00193919612404456	 31546	Jérôme Bonaparte
   302	447069	    2.73211642802966e-07	     0.00193796281774925	2239634	Albine de Montholon
   303	132989	    9.15277626991847e-07	     0.00193471319351869	137647	Désirée Clary
   304	116444	    1.04067821736474e-06	     0.00193428811261847	2209016	David G. Chandler
   305	   920	    4.74588850705653e-05	     0.00193213099085379	  1325	Alexandria
   306	 60201	    1.94947249043827e-06	      0.0019293307851065	293089	War of the Fifth Coalition
   307	191238	    6.41906377930409e-07	     0.00192717577088353	2641875	Siege of Mantua (1796–97)
   308	167368	    7.31971955931063e-07	     0.00192603283483878	250286	Siege of Acre (1799)
   309	 95412	    1.25876978902129e-06	     0.00192162413012736	524212	Elisa Bonaparte
   310	 12261	    7.89535202945524e-06	     0.00191954105138798	3393926	Jaffa
   311	 38251	    2.97028960211212e-06	     0.00191576273851231	110794	Jean-de-Dieu Soult
   312	 26689	    4.08864747068451e-06	     0.00191454136736146	100225	Treaty of Campo Formio
   313	 66937	    1.76520875697748e-06	     0.00191414725346775	155849	Joseph Fouché
   314	  4831	    1.59161076360245e-05	     0.00191020543369821	 26837	Cádiz
   315	 50862	      2.280043109534e-06	      0.0019064656323328	 31687	Eugène de Beauharnais
   316	 36867	    3.07303387407653e-06	     0.00190541239883339	  2032	Battle of the Nile
   317	174130	    7.04280391507642e-07	     0.00190509740454937	1246481	Louis Desaix
   318	  9919	     9.2857717966671e-06	     0.00190150072302114	 23348	Marie Antoinette
   319	120311	     1.0088619200096e-06	     0.00189181056652564	531754	Siege of Toulon
   320	  5396	     1.4719940496802e-05	     0.00189095756668594	2599293	Kingdom of Sardinia
   321	100078	    1.20176968703599e-06	     0.00188795642358995	 90620	Battle of Hohenlinden
   322	159440	     7.6765888052638e-07	     0.00188721849284005	1320592	Treaty of Leoben
   323	176103	    6.96222561610711e-07	     0.00188275025651057	 90786	Battle of Rivoli
   324	 95153	     1.2616662722334e-06	     0.00187904738652742	725768	François Gérard
   325	 29190	    3.77445302569827e-06	     0.00187153325075916	194064	Jean-Léon Gérôme
   326	 28363	    3.87063982924261e-06	     0.00186465854684178	 38750	Place de la Concorde
